GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
102,200,Beaufort County,NC,RE5,81,0.1144,90,0.1270,105,0.1475
102,200,Beaufort County,NC,RE6,32,0.1084,34,0.1144,39,0.1332
102,200,Beaufort County,NC,RE7,4,0.0810,6,0.1185,5,0.1014
102,200,Beaufort County,NC,RE8,412,0.1323,517,0.1659,470,0.1507
102,200,Beaufort County,NC,RE2,456,0.1328,562,0.1637,535,0.1559
102,200,Beaufort County,NC,RE20,2436,0.1011,2680,0.1112,3005,0.1248
102,200,Beaufort County,NC,RE21,2040,0.1050,2230,0.1148,2538,0.1306
102,200,Beaufort County,NC,RE22,396,0.0850,450,0.0966,468,0.1003
102,300,Beaufort County,NC,RE1,3321,0.0744,3065,0.0686,5181,0.1160
102,300,Beaufort County,NC,RE3,2529,0.0803,2232,0.0709,3874,0.1230
102,300,Beaufort County,NC,RE4,547,0.0500,574,0.0524,1021,0.0933
102,300,Beaufort County,NC,RE5,58,0.0812,58,0.0810,88,0.1243
102,300,Beaufort County,NC,RE6,23,0.0785,24,0.0805,35,0.1204
102,300,Beaufort County,NC,RE7,3,0.0655,3,0.0633,4,0.0850
102,300,Beaufort County,NC,RE8,311,0.0997,320,0.1026,387,0.1240
102,300,Beaufort County,NC,RE2,343,0.1000,354,0.1031,439,0.1279
102,300,Beaufort County,NC,RE20,1618,0.0672,1477,0.0613,2483,0.1031
102,300,Beaufort County,NC,RE21,1376,0.0708,1254,0.0646,2137,0.1100
102,300,Beaufort County,NC,RE22,243,0.0521,222,0.0477,345,0.0741
205,0,Beaufort County,NC,RE1,13468,0.3016,12398,0.2777,10276,0.2301
205,0,Beaufort County,NC,RE3,10375,0.3295,8761,0.2782,7833,0.2487
205,0,Beaufort County,NC,RE4,2366,0.2163,2852,0.2607,1914,0.1750
205,0,Beaufort County,NC,RE5,218,0.3055,209,0.2932,152,0.2136
205,0,Beaufort County,NC,RE6,79,0.2693,88,0.2979,68,0.2298
