GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,300,Beaufort County,NC,EM6,1511,0.4064,872,0.2345,1918,0.5159
102,0,Beaufort County,NC,EM1,4303,0.2176,5439,0.2751,2946,0.1490
102,0,Beaufort County,NC,EM2,1158,0.1670,1700,0.2452,883,0.1274
102,0,Beaufort County,NC,EM3,943,0.2528,517,0.1386,864,0.2316
102,0,Beaufort County,NC,EM4,1151,0.2354,1798,0.3678,793,0.1622
102,0,Beaufort County,NC,EM5,161,0.3214,187,0.3733,155,0.3094
102,0,Beaufort County,NC,EM6,890,0.2394,1237,0.3327,251,0.0675
102,25,Beaufort County,NC,EM1,4481,0.2266,5655,0.2860,2880,0.1457
102,25,Beaufort County,NC,EM2,1205,0.1738,1540,0.2221,860,0.1240
102,25,Beaufort County,NC,EM3,949,0.2544,685,0.1836,858,0.2300
102,25,Beaufort County,NC,EM4,1350,0.2761,1911,0.3909,758,0.1550
102,25,Beaufort County,NC,EM5,164,0.3273,185,0.3693,147,0.2934
102,25,Beaufort County,NC,EM6,813,0.2187,1334,0.3588,257,0.0691
102,50,Beaufort County,NC,EM1,4700,0.2377,6564,0.3320,2674,0.1352
102,50,Beaufort County,NC,EM2,1088,0.1569,1816,0.2619,780,0.1125
102,50,Beaufort County,NC,EM3,932,0.2499,919,0.2464,836,0.2241
102,50,Beaufort County,NC,EM4,1274,0.2606,2151,0.4400,675,0.1381
102,50,Beaufort County,NC,EM5,193,0.3852,180,0.3593,145,0.2894
102,50,Beaufort County,NC,EM6,1213,0.3263,1498,0.4029,238,0.0640
102,100,Beaufort County,NC,EM1,4261,0.2155,6189,0.3130,2377,0.1202
102,100,Beaufort County,NC,EM2,1072,0.1546,1978,0.2853,783,0.1129
102,100,Beaufort County,NC,EM3,705,0.1890,797,0.2137,766,0.2054
102,100,Beaufort County,NC,EM4,1086,0.2221,1926,0.3939,470,0.0961
102,100,Beaufort County,NC,EM5,166,0.3313,188,0.3752,138,0.2754
102,100,Beaufort County,NC,EM6,1232,0.3314,1300,0.3497,220,0.0592
102,150,Beaufort County,NC,EM1,3237,0.1637,4169,0.2109,1639,0.0829
102,150,Beaufort County,NC,EM2,959,0.1383,1329,0.1917,669,0.0965
102,150,Beaufort County,NC,EM3,309,0.0828,239,0.0641,363,0.0973
102,150,Beaufort County,NC,EM4,727,0.1487,1282,0.2622,376,0.0769
102,150,Beaufort County,NC,EM5,132,0.2635,182,0.3633,73,0.1457
102,150,Beaufort County,NC,EM6,1110,0.2985,1137,0.3058,158,0.0425
102,200,Beaufort County,NC,EM1,2495,0.1262,1969,0.0996,1161,0.0587
102,200,Beaufort County,NC,EM2,463,0.0668,529,0.0763,407,0.0587
102,200,Beaufort County,NC,EM3,432,0.1158,206,0.0552,232,0.0622
102,200,Beaufort County,NC,EM4,435,0.0890,504,0.1031,342,0.0700
102,200,Beaufort County,NC,EM5,123,0.2455,101,0.2016,74,0.1477
102,200,Beaufort County,NC,EM6,1042,0.2803,629,0.1692,106,0.0285
102,300,Beaufort County,NC,EM1,986,0.0499,1631,0.0825,841,0.0425
102,300,Beaufort County,NC,EM2,93,0.0134,84,0.0121,323,0.0466
102,300,Beaufort County,NC,EM3,267,0.0716,299,0.0802,149,0.0399
102,300,Beaufort County,NC,EM4,188,0.0385,253,0.0517,238,0.0487
102,300,Beaufort County,NC,EM5,64,0.1277,18,0.0359,33,0.0659
102,300,Beaufort County,NC,EM6,374,0.1006,977,0.2628,98,0.0264
205,0,Beaufort County,NC,EM1,4572,0.2312,6138,0.3105,6230,0.3151
205,0,Beaufort County,NC,EM2,1720,0.2481,1582,0.2282,2762,0.3984
205,0,Beaufort County,NC,EM3,738,0.1979,1091,0.2925,1859,0.4984
205,0,Beaufort County,NC,EM4,1003,0.2052,1549,0.3168,1060,0.2168
205,0,Beaufort County,NC,EM5,138,0.2754,140,0.2794,66,0.1317
205,0,Beaufort County,NC,EM6,973,0.2617,1776,0.4777,483,0.1299
205,25,Beaufort County,NC,EM1,4115,0.2081,5454,0.2759,6200,0.3136
205,25,Beaufort County,NC,EM2,1555,0.2243,1493,0.2153,2757,0.3977
205,25,Beaufort County,NC,EM3,721,0.1933,891,0.2389,1859,0.4984
205,25,Beaufort County,NC,EM4,735,0.1503,1289,0.2637,1045,0.2137
205,25,Beaufort County,NC,EM5,130,0.2595,122,0.2435,66,0.1317
