GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,25,Bladen County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,25,Bladen County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,25,Bladen County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,50,Bladen County,NC,PV1,17453,0.0000,17453,0.0000,17453,0.0000
111,50,Bladen County,NC,PV3,13734,0.0000,13734,0.0000,13734,0.0000
111,50,Bladen County,NC,PV2,3719,0.0000,3719,0.0000,3719,0.0000
111,100,Bladen County,NC,PV1,121200,0.0001,121200,0.0001,121200,0.0001
111,100,Bladen County,NC,PV3,59511,0.0000,59511,0.0000,59511,0.0000
111,100,Bladen County,NC,PV2,61689,0.0001,61689,0.0001,61689,0.0001
111,150,Bladen County,NC,PV1,270780,0.0001,270780,0.0001,270780,0.0001
111,150,Bladen County,NC,PV3,101310,0.0001,101310,0.0001,101310,0.0001
111,150,Bladen County,NC,PV2,169470,0.0003,169470,0.0003,169470,0.0003
111,200,Bladen County,NC,PV1,639814,0.0003,639814,0.0003,639814,0.0003
111,200,Bladen County,NC,PV3,177229,0.0001,177229,0.0001,177229,0.0001
111,200,Bladen County,NC,PV2,462585,0.0007,462585,0.0007,462585,0.0007
111,300,Bladen County,NC,PV1,1615464,0.0009,1615464,0.0009,1615464,0.0009
111,300,Bladen County,NC,PV3,501046,0.0004,501046,0.0004,501046,0.0004
111,300,Bladen County,NC,PV2,1114418,0.0018,1114418,0.0018,1114418,0.0018
000,0,Bladen County,NC,PV1,11412973,0.0061,3550662,0.0019,45983819,0.0244
000,0,Bladen County,NC,PV3,5139427,0.0041,715640,0.0006,22318332,0.0177
000,0,Bladen County,NC,PV2,6273546,0.0100,2835022,0.0045,23670427,0.0378
000,25,Bladen County,NC,PV1,11412973,0.0061,3550662,0.0019,45983819,0.0244
000,25,Bladen County,NC,PV3,5139427,0.0041,715640,0.0006,22318332,0.0177
000,25,Bladen County,NC,PV2,6273546,0.0100,2835022,0.0045,23670427,0.0378
000,50,Bladen County,NC,PV1,11410799,0.0061,3547387,0.0019,45767438,0.0243
000,50,Bladen County,NC,PV3,5137822,0.0041,713722,0.0006,22111740,0.0176
000,50,Bladen County,NC,PV2,6272976,0.0100,2833665,0.0045,23660638,0.0378
000,100,Bladen County,NC,PV1,11393904,0.0060,3535482,0.0019,45959145,0.0244
000,100,Bladen County,NC,PV3,5126055,0.0041,704235,0.0006,22301399,0.0177
000,100,Bladen County,NC,PV2,6267850,0.0100,2831246,0.0045,23662686,0.0378
000,150,Bladen County,NC,PV1,11380424,0.0060,3527224,0.0019,45922235,0.0244
000,150,Bladen County,NC,PV3,5120309,0.0041,699628,0.0006,22293743,0.0177
000,150,Bladen County,NC,PV2,6260115,0.0100,2827596,0.0045,23633432,0.0377
000,200,Bladen County,NC,PV1,11355296,0.0060,3517606,0.0019,45809752,0.0243
000,200,Bladen County,NC,PV3,5122009,0.0041,700038,0.0006,22275986,0.0177
000,200,Bladen County,NC,PV2,6233287,0.0100,2817568,0.0045,23538706,0.0376
000,300,Bladen County,NC,PV1,11243332,0.0060,3478009,0.0018,45491573,0.0242
000,300,Bladen County,NC,PV3,5104846,0.0041,697228,0.0006,22228106,0.0177
000,300,Bladen County,NC,PV2,6138486,0.0098,2780781,0.0044,23268407,0.0372
001,0,Bladen County,NC,PV1,166511903,0.0884,87378650,0.0464,202020759,0.1072
001,0,Bladen County,NC,PV3,90343253,0.0718,42303470,0.0336,123576992,0.0983
001,0,Bladen County,NC,PV2,76177660,0.1216,45083501,0.0720,78464287,0.1253
001,25,Bladen County,NC,PV1,166511883,0.0884,87378650,0.0464,202020759,0.1072
001,25,Bladen County,NC,PV3,90343253,0.0718,42303470,0.0336,123576992,0.0983
001,25,Bladen County,NC,PV2,76177640,0.1216,45083501,0.0720,78464287,0.1253
001,50,Bladen County,NC,PV1,166495419,0.0884,87360814,0.0464,201789824,0.1071
001,50,Bladen County,NC,PV3,90330211,0.0718,42289046,0.0336,123350911,0.0981
001,50,Bladen County,NC,PV2,76174217,0.1216,45080089,0.0720,78459432,0.1253
001,100,Bladen County,NC,PV1,166403834,0.0883,81205931,0.0431,201925065,0.1072
001,100,Bladen County,NC,PV3,90292766,0.0718,38348990,0.0305,123534399,0.0982
001,100,Bladen County,NC,PV2,76120078,0.1215,42865261,0.0684,78411185,0.1252
001,150,Bladen County,NC,PV1,166318668,0.0883,81131124,0.0431,201813052,0.1071
001,150,Bladen County,NC,PV3,90284276,0.0718,38337495,0.0305,123500307,0.0982
001,150,Bladen County,NC,PV2,76043402,0.1214,42801949,0.0683,78333263,0.1251
001,200,Bladen County,NC,PV1,166045105,0.0881,80590973,0.0428,201558500,0.1070
001,200,Bladen County,NC,PV3,90241879,0.0717,38069282,0.0303,123442061,0.0981
001,200,Bladen County,NC,PV2,75812236,0.1211,42530011,0.0679,78136959,0.1248
001,300,Bladen County,NC,PV1,164869397,0.0875,81743809,0.0434,200945151,0.1067
001,300,Bladen County,NC,PV3,89631461,0.0713,38761721,0.0308,123185616,0.0979
001,300,Bladen County,NC,PV2,75246947,0.1202,42990409,0.0686,77780055,0.1242
102,0,Bladen County,NC,PV1,32116192,0.0170,25582425,0.0136,12280728,0.0065
102,0,Bladen County,NC,PV3,21320911,0.0170,16594173,0.0132,7894573,0.0063
102,0,Bladen County,NC,PV2,10808616,0.0173,8988941,0.0144,4386646,0.0070
102,25,Bladen County,NC,PV1,32116213,0.0170,25582425,0.0136,12280728,0.0065
102,25,Bladen County,NC,PV3,21320911,0.0170,16594173,0.0132,7894573,0.0063
102,25,Bladen County,NC,PV2,10808636,0.0173,8988941,0.0144,4386646,0.0070
102,50,Bladen County,NC,PV1,32117399,0.0171,25575578,0.0136,12490326,0.0066
102,50,Bladen County,NC,PV3,21321824,0.0170,16590174,0.0132,8101346,0.0064
102,50,Bladen County,NC,PV2,10808910,0.0173,8986094,0.0143,4389471,0.0070
102,100,Bladen County,NC,PV1,32120819,0.0171,26493470,0.0141,12279896,0.0065
102,100,Bladen County,NC,PV3,21324030,0.0170,17106871,0.0136,7894587,0.0063
102,100,Bladen County,NC,PV2,10810124,0.0173,9387289,0.0150,4385799,0.0070
102,150,Bladen County,NC,PV1,32074440,0.0170,26436540,0.0140,12279234,0.0065
102,150,Bladen County,NC,PV3,21300193,0.0169,17087034,0.0136,7894535,0.0063
102,150,Bladen County,NC,PV2,10787582,0.0172,9350196,0.0149,4385190,0.0070
102,200,Bladen County,NC,PV1,32027248,0.0170,26477207,0.0141,12277197,0.0065
102,200,Bladen County,NC,PV3,21280572,0.0169,17171845,0.0137,7894620,0.0063
102,200,Bladen County,NC,PV2,10760011,0.0172,9306051,0.0149,4383067,0.0070
102,300,Bladen County,NC,PV1,32115542,0.0170,25249420,0.0134,12235115,0.0065
102,300,Bladen County,NC,PV3,21374618,0.0170,16655554,0.0132,7875278,0.0063
102,300,Bladen County,NC,PV2,10754259,0.0172,8594556,0.0137,4360328,0.0070
205,0,Bladen County,NC,PV1,42244874,0.0224,75158427,0.0399,10626496,0.0056
205,0,Bladen County,NC,PV3,31370773,0.0249,44526016,0.0354,7435131,0.0059
205,0,Bladen County,NC,PV2,10877706,0.0174,30645631,0.0489,3191365,0.0051
205,25,Bladen County,NC,PV1,42244893,0.0224,75158387,0.0399,10626496,0.0056
205,25,Bladen County,NC,PV3,31370779,0.0249,44526016,0.0354,7435131,0.0059
205,25,Bladen County,NC,PV2,10877719,0.0174,30645591,0.0489,3191365,0.0051
205,50,Bladen County,NC,PV1,42244874,0.0224,75168890,0.0399,10847121,0.0058
205,50,Bladen County,NC,PV3,31370773,0.0249,44532623,0.0354,7647398,0.0061
205,50,Bladen County,NC,PV2,10877706,0.0174,30649488,0.0489,3199723,0.0051
205,100,Bladen County,NC,PV1,42246185,0.0224,76238011,0.0405,10626496,0.0056
205,100,Bladen County,NC,PV3,31372004,0.0249,45029588,0.0358,7435131,0.0059
205,100,Bladen County,NC,PV2,10877786,0.0174,31221643,0.0499,3191365,0.0051
205,150,Bladen County,NC,PV1,42241631,0.0224,76229267,0.0405,10626496,0.0056
205,150,Bladen County,NC,PV3,31368277,0.0249,45023725,0.0358,7435131,0.0059
205,150,Bladen County,NC,PV2,10876959,0.0174,31218762,0.0498,3191365,0.0051
205,200,Bladen County,NC,PV1,42217617,0.0224,76371780,0.0405,10623741,0.0056
205,200,Bladen County,NC,PV3,31352652,0.0249,45130974,0.0359,7433426,0.0059
205,200,Bladen County,NC,PV2,10868570,0.0174,31254025,0.0499,3190315,0.0051
205,300,Bladen County,NC,PV1,42160495,0.0224,75563799,0.0401,10624316,0.0056
