GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,25,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
001,50,Beaufort County,NC,CR2,2,0.2500,2,0.2500,4,0.5000
001,50,Beaufort County,NC,CR3,2,0.1176,2,0.1176,7,0.4118
001,50,Beaufort County,NC,CR4,3,0.1500,1,0.0500,8,0.4000
001,50,Beaufort County,NC,CR5,1,1.0000,0,0.0000,1,1.0000
001,50,Beaufort County,NC,WW2,8,0.1039,8,0.1039,28,0.3636
001,50,Beaufort County,NC,WW3,1,0.3333,1,0.3333,1,0.3333
001,50,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
001,100,Beaufort County,NC,CR2,1,0.1250,1,0.1250,4,0.5000
001,100,Beaufort County,NC,CR3,2,0.1176,2,0.1176,5,0.2941
001,100,Beaufort County,NC,CR4,3,0.1500,1,0.0500,7,0.3500
001,100,Beaufort County,NC,CR5,1,1.0000,0,0.0000,1,1.0000
001,100,Beaufort County,NC,WW2,0,0.0000,0,0.0000,20,0.2597
001,100,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
001,100,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
001,150,Beaufort County,NC,CR2,2,0.2500,2,0.2500,4,0.5000
001,150,Beaufort County,NC,CR3,2,0.1176,1,0.0588,5,0.2941
001,150,Beaufort County,NC,CR4,3,0.1500,1,0.0500,7,0.3500
001,150,Beaufort County,NC,CR5,1,1.0000,1,1.0000,1,1.0000
001,150,Beaufort County,NC,WW2,3,0.0390,3,0.0390,22,0.2857
001,150,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
001,150,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
001,200,Beaufort County,NC,CR2,1,0.1250,1,0.1250,2,0.2500
001,200,Beaufort County,NC,CR3,2,0.1176,2,0.1176,4,0.2353
001,200,Beaufort County,NC,CR4,3,0.1500,2,0.1000,6,0.3000
001,200,Beaufort County,NC,CR5,1,1.0000,1,1.0000,1,1.0000
001,200,Beaufort County,NC,WW2,5,0.0649,5,0.0649,24,0.3117
001,200,Beaufort County,NC,WW3,1,0.3333,1,0.3333,1,0.3333
001,200,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
001,300,Beaufort County,NC,CR2,1,0.1250,1,0.1250,2,0.2500
001,300,Beaufort County,NC,CR3,1,0.0588,1,0.0588,2,0.1176
001,300,Beaufort County,NC,CR4,5,0.2500,5,0.2500,7,0.3500
001,300,Beaufort County,NC,CR5,1,1.0000,1,1.0000,1,1.0000
001,300,Beaufort County,NC,WW2,22,0.2857,22,0.2857,22,0.2857
001,300,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
001,300,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
102,0,Beaufort County,NC,CR2,0,0.0000,1,0.1250,2,0.2500
102,0,Beaufort County,NC,CR3,6,0.3529,6,0.3529,3,0.1765
102,0,Beaufort County,NC,CR4,4,0.2000,2,0.1000,4,0.2000
102,0,Beaufort County,NC,CR5,0,0.0000,1,1.0000,0,0.0000
102,0,Beaufort County,NC,WW2,18,0.2338,6,0.0779,7,0.0909
102,0,Beaufort County,NC,WW3,0,0.0000,1,0.3333,1,0.3333
102,0,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
102,25,Beaufort County,NC,CR2,2,0.2500,1,0.1250,2,0.2500
102,25,Beaufort County,NC,CR3,5,0.2941,4,0.2353,3,0.1765
102,25,Beaufort County,NC,CR4,3,0.1500,3,0.1500,4,0.2000
102,25,Beaufort County,NC,CR5,0,0.0000,1,1.0000,0,0.0000
102,25,Beaufort County,NC,WW2,18,0.2338,3,0.0390,7,0.0909
102,25,Beaufort County,NC,WW3,0,0.0000,1,0.3333,1,0.3333
102,25,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
102,50,Beaufort County,NC,CR2,2,0.2500,1,0.1250,1,0.1250
102,50,Beaufort County,NC,CR3,6,0.3529,4,0.2353,2,0.1176
102,50,Beaufort County,NC,CR4,3,0.1500,3,0.1500,4,0.2000
102,50,Beaufort County,NC,CR5,0,0.0000,1,1.0000,0,0.0000
102,50,Beaufort County,NC,WW2,20,0.2597,3,0.0390,4,0.0519
102,50,Beaufort County,NC,WW3,0,0.0000,0,0.0000,1,0.3333
