GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,100,Belhaven,Beaufort County,NC,PV3,47818366,0.7501,47818366,0.7501,47818366,0.7501
111,100,Belhaven,Beaufort County,NC,PV2,33694440,0.8187,33694440,0.8187,33694440,0.8187
111,100,Chocowinity,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,100,Chocowinity,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,100,Chocowinity,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,100,Cypress Landing,Beaufort County,NC,PV1,4126766,0.0181,4126766,0.0181,4126766,0.0181
111,100,Cypress Landing,Beaufort County,NC,PV3,2919585,0.0172,2919585,0.0172,2919585,0.0172
111,100,Cypress Landing,Beaufort County,NC,PV2,1207181,0.0204,1207181,0.0204,1207181,0.0204
111,100,Pantego,Beaufort County,NC,PV1,1031988,0.1135,1031988,0.1135,1031988,0.1135
111,100,Pantego,Beaufort County,NC,PV3,614191,0.0926,614191,0.0926,614191,0.0926
111,100,Pantego,Beaufort County,NC,PV2,423326,0.1710,423326,0.1710,423326,0.1710
111,100,Pinetown,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,100,Pinetown,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,100,Pinetown,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,100,River Road,Beaufort County,NC,PV1,122392348,0.3758,122392348,0.3758,122392348,0.3758
111,100,River Road,Beaufort County,NC,PV3,54363840,0.3025,54363840,0.3025,54363840,0.3025
111,100,River Road,Beaufort County,NC,PV2,68071505,0.4647,68071505,0.4647,68071505,0.4647
111,100,Unincorporated Beaufort,Beaufort County,NC,PV1,596119673,0.2018,596119673,0.2018,596119674,0.2018
111,100,Unincorporated Beaufort,Beaufort County,NC,PV3,237731570,0.1751,237731570,0.1751,237731571,0.1751
111,100,Unincorporated Beaufort,Beaufort County,NC,PV2,358883346,0.2239,358883346,0.2239,358883347,0.2239
111,100,Washington,Beaufort County,NC,PV1,18818171,0.0219,18818171,0.0219,18818171,0.0219
111,100,Washington,Beaufort County,NC,PV3,9066792,0.0147,9066792,0.0147,9066792,0.0147
111,100,Washington,Beaufort County,NC,PV2,9755204,0.0405,9755204,0.0405,9755204,0.0405
111,100,Washington Park,Beaufort County,NC,PV1,10050246,0.2004,10050246,0.2004,10050246,0.2004
111,100,Washington Park,Beaufort County,NC,PV3,4511236,0.1450,4511236,0.1450,4511236,0.1450
111,100,Washington Park,Beaufort County,NC,PV2,5539010,0.2910,5539010,0.2910,5539010,0.2910
111,150,Aurora,Beaufort County,NC,PV1,3365342,0.1065,3365342,0.1065,3365342,0.1065
111,150,Aurora,Beaufort County,NC,PV3,2185702,0.0906,2185702,0.0906,2185702,0.0906
111,150,Aurora,Beaufort County,NC,PV2,1180625,0.1567,1180625,0.1567,1180625,0.1567
111,150,Bath,Beaufort County,NC,PV1,11413474,0.1818,11413474,0.1818,11413474,0.1818
111,150,Bath,Beaufort County,NC,PV3,4918259,0.1485,4918259,0.1485,4918259,0.1485
111,150,Bath,Beaufort County,NC,PV2,6495215,0.2189,6495215,0.2189,6495215,0.2189
111,150,Bayview,Beaufort County,NC,PV1,36525076,0.5429,36525075,0.5429,36525076,0.5429
111,150,Bayview,Beaufort County,NC,PV3,15353188,0.5272,15353188,0.5272,15353188,0.5272
111,150,Bayview,Beaufort County,NC,PV2,21174330,0.5538,21174329,0.5538,21174330,0.5538
111,150,Belhaven,Beaufort County,NC,PV1,104314582,0.9952,104314582,0.9952,104314582,0.9952
111,150,Belhaven,Beaufort County,NC,PV3,63449759,0.9953,63449759,0.9953,63449759,0.9953
111,150,Belhaven,Beaufort County,NC,PV2,40954566,0.9951,40954566,0.9951,40954566,0.9951
111,150,Chocowinity,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,150,Chocowinity,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,150,Chocowinity,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,150,Cypress Landing,Beaufort County,NC,PV1,5169940,0.0226,5169940,0.0226,5169940,0.0226
111,150,Cypress Landing,Beaufort County,NC,PV3,3703428,0.0219,3703428,0.0219,3703428,0.0219
111,150,Cypress Landing,Beaufort County,NC,PV2,1466512,0.0248,1466512,0.0248,1466512,0.0248
111,150,Pantego,Beaufort County,NC,PV1,1675490,0.1842,1675490,0.1842,1675490,0.1842
111,150,Pantego,Beaufort County,NC,PV3,1107315,0.1669,1107315,0.1669,1107315,0.1669
111,150,Pantego,Beaufort County,NC,PV2,576829,0.2331,576829,0.2331,576829,0.2331
111,150,Pinetown,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,150,Pinetown,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,150,Pinetown,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,150,River Road,Beaufort County,NC,PV1,155023577,0.4760,155023577,0.4760,155023577,0.4760
111,150,River Road,Beaufort County,NC,PV3,69426159,0.3863,69426159,0.3863,69426159,0.3863
111,150,River Road,Beaufort County,NC,PV2,85658165,0.5847,85658165,0.5847,85658165,0.5847
111,150,Unincorporated Beaufort,Beaufort County,NC,PV1,821574712,0.2782,821574711,0.2782,821574711,0.2782
111,150,Unincorporated Beaufort,Beaufort County,NC,PV3,335498958,0.2471,335498957,0.2471,335498957,0.2471
111,150,Unincorporated Beaufort,Beaufort County,NC,PV2,486788660,0.3036,486788660,0.3036,486788660,0.3036
111,150,Washington,Beaufort County,NC,PV1,52502772,0.0612,52502771,0.0612,52502772,0.0612
111,150,Washington,Beaufort County,NC,PV3,29364420,0.0476,29364420,0.0476,29364421,0.0476
111,150,Washington,Beaufort County,NC,PV2,23144830,0.0960,23144830,0.0960,23144830,0.0960
111,150,Washington Park,Beaufort County,NC,PV1,26512197,0.5287,26512197,0.5287,26512197,0.5287
111,150,Washington Park,Beaufort County,NC,PV3,14907686,0.4792,14907686,0.4792,14907686,0.4792
111,150,Washington Park,Beaufort County,NC,PV2,11604511,0.6097,11604511,0.6097,11604511,0.6097
111,200,Aurora,Beaufort County,NC,PV1,7672224,0.2427,7672224,0.2427,7672224,0.2427
111,200,Aurora,Beaufort County,NC,PV3,5607802,0.2325,5607802,0.2325,5607802,0.2325
111,200,Aurora,Beaufort County,NC,PV2,2071236,0.2749,2071236,0.2749,2071236,0.2749
111,200,Bath,Beaufort County,NC,PV1,17031385,0.2713,17031385,0.2713,17031385,0.2713
