GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,150,Pinetown,Beaufort County,NC,RL1,0.2039,0.1692,0.0000,0.0000,0.6561,0.5444
001,150,River Road,Beaufort County,NC,RL1,0.5730,0.4325,0.0000,0.0000,1.2171,0.9185
001,150,Unincorporated Beaufort,Beaufort County,NC,RL1,11.6268,0.1092,4.6482,0.0437,36.5697,0.3436
001,150,Washington,Beaufort County,NC,RL1,0.2063,0.0997,0.2063,0.0997,0.2238,0.1082
001,150,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,200,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,200,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,200,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,200,Belhaven,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,200,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,3.2269,0.9597
001,200,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,200,Pantego,Beaufort County,NC,RL1,0.8577,0.9181,0.8577,0.9181,0.8577,0.9181
001,200,Pinetown,Beaufort County,NC,RL1,0.2039,0.1692,0.0000,0.0000,0.6561,0.5444
001,200,River Road,Beaufort County,NC,RL1,0.7222,0.5450,0.0184,0.0139,1.2171,0.9185
001,200,Unincorporated Beaufort,Beaufort County,NC,RL1,16.2975,0.1531,8.5541,0.0804,38.0968,0.3580
001,200,Washington,Beaufort County,NC,RL1,0.0541,0.0261,0.0541,0.0261,0.0716,0.0346
001,200,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,300,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,300,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,300,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,300,Belhaven,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,300,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,3.2269,0.9597
001,300,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,300,Pantego,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,300,Pinetown,Beaufort County,NC,RL1,0.2039,0.1692,0.0000,0.0000,0.6561,0.5444
001,300,River Road,Beaufort County,NC,RL1,1.0306,0.7778,0.1522,0.1149,1.2171,0.9185
001,300,Unincorporated Beaufort,Beaufort County,NC,RL1,20.7445,0.1949,17.6740,0.1661,36.1464,0.3396
001,300,Washington,Beaufort County,NC,RL1,0.0232,0.0112,0.0232,0.0112,0.0232,0.0112
001,300,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,0,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,0,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
