SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
020,50,Bertie County,NC,LC5,2,0.0416,0,0.0032,20,0.4098
020,50,Bertie County,NC,LC6,162,0.6837,108,0.4587,207,0.8755
020,50,Bertie County,NC,LC7,1,0.0733,0,0.0218,5,0.2940
020,100,Bertie County,NC,LC2,0,0.0596,0,0.0302,2,0.2186
020,100,Bertie County,NC,LC3,6,0.0379,1,0.0044,37,0.2336
020,100,Bertie County,NC,LC4,11,0.0487,1,0.0057,88,0.3905
020,100,Bertie County,NC,LC5,2,0.0416,0,0.0032,20,0.4098
020,100,Bertie County,NC,LC6,162,0.6837,109,0.4595,207,0.8761
020,100,Bertie County,NC,LC7,1,0.0738,0,0.0227,5,0.2954
020,150,Bertie County,NC,LC2,0,0.0612,0,0.0315,2,0.2199
020,150,Bertie County,NC,LC3,6,0.0388,1,0.0050,38,0.2352
020,150,Bertie County,NC,LC4,11,0.0487,1,0.0062,88,0.3911
020,150,Bertie County,NC,LC5,2,0.0417,0,0.0034,20,0.4103
020,150,Bertie County,NC,LC6,162,0.6837,110,0.4634,207,0.8772
020,150,Bertie County,NC,LC7,1,0.0762,0,0.0244,5,0.2980
020,200,Bertie County,NC,LC2,1,0.0649,0,0.0345,2,0.2233
020,200,Bertie County,NC,LC3,7,0.0406,1,0.0063,38,0.2393
020,200,Bertie County,NC,LC4,11,0.0493,1,0.0067,88,0.3931
020,200,Bertie County,NC,LC5,2,0.0417,0,0.0035,20,0.4118
020,200,Bertie County,NC,LC6,162,0.6837,111,0.4677,208,0.8795
020,200,Bertie County,NC,LC7,1,0.0798,1,0.0275,6,0.3016
020,300,Bertie County,NC,LC2,1,0.0800,0,0.0532,2,0.2451
020,300,Bertie County,NC,LC3,8,0.0512,2,0.0133,42,0.2635
020,300,Bertie County,NC,LC4,12,0.0539,2,0.0097,90,0.4019
020,300,Bertie County,NC,LC5,2,0.0457,0,0.0061,20,0.4200
020,300,Bertie County,NC,LC6,164,0.6932,116,0.4925,210,0.8888
020,300,Bertie County,NC,LC7,2,0.0947,1,0.0432,6,0.3206
100,0,Bertie County,NC,LC2,1,0.0804,0,0.0472,2,0.2403
100,0,Bertie County,NC,LC3,10,0.0610,2,0.0134,42,0.2622
100,0,Bertie County,NC,LC4,20,0.0891,3,0.0116,94,0.4183
100,0,Bertie County,NC,LC5,4,0.0848,0,0.0093,21,0.4404
100,0,Bertie County,NC,LC6,173,0.7332,123,0.5214,209,0.8852
100,0,Bertie County,NC,LC7,2,0.1026,1,0.0395,6,0.3231
100,25,Bertie County,NC,LC2,1,0.0808,0,0.0475,2,0.2405
100,25,Bertie County,NC,LC3,10,0.0611,2,0.0134,42,0.2622
100,25,Bertie County,NC,LC4,20,0.0891,3,0.0116,94,0.4184
100,25,Bertie County,NC,LC5,4,0.0848,0,0.0094,21,0.4404
100,25,Bertie County,NC,LC6,173,0.7334,123,0.5214,209,0.8854
100,25,Bertie County,NC,LC7,2,0.1028,1,0.0396,6,0.3234
100,50,Bertie County,NC,LC2,1,0.0812,0,0.0480,2,0.2410
100,50,Bertie County,NC,LC3,10,0.0613,2,0.0137,42,0.2628
100,50,Bertie County,NC,LC4,20,0.0891,3,0.0117,94,0.4187
100,50,Bertie County,NC,LC5,4,0.0848,0,0.0094,21,0.4405
100,50,Bertie County,NC,LC6,173,0.7336,123,0.5219,209,0.8857
100,50,Bertie County,NC,LC7,2,0.1030,1,0.0398,6,0.3238
100,100,Bertie County,NC,LC2,1,0.0822,0,0.0491,2,0.2417
100,100,Bertie County,NC,LC3,10,0.0619,2,0.0143,42,0.2635
100,100,Bertie County,NC,LC4,20,0.0892,3,0.0121,94,0.4191
100,100,Bertie County,NC,LC5,4,0.0849,0,0.0097,21,0.4409
100,100,Bertie County,NC,LC6,174,0.7344,124,0.5240,210,0.8865
100,100,Bertie County,NC,LC7,2,0.1039,1,0.0412,6,0.3250
100,150,Bertie County,NC,LC2,1,0.0842,0,0.0516,2,0.2444
100,150,Bertie County,NC,LC3,10,0.0632,3,0.0157,43,0.2661
100,150,Bertie County,NC,LC4,20,0.0899,3,0.0127,95,0.4205
100,150,Bertie County,NC,LC5,4,0.0854,0,0.0101,21,0.4420
100,150,Bertie County,NC,LC6,174,0.7361,125,0.5273,210,0.8881
100,150,Bertie County,NC,LC7,2,0.1061,1,0.0446,6,0.3282
100,200,Bertie County,NC,LC2,1,0.0873,0,0.0548,2,0.2497
100,200,Bertie County,NC,LC3,11,0.0657,3,0.0181,43,0.2719
100,200,Bertie County,NC,LC4,20,0.0911,3,0.0136,95,0.4231
100,200,Bertie County,NC,LC5,4,0.0865,1,0.0112,21,0.4445
100,200,Bertie County,NC,LC6,175,0.7392,126,0.5328,211,0.8908
100,200,Bertie County,NC,LC7,2,0.1096,1,0.0487,6,0.3333
100,300,Bertie County,NC,LC2,1,0.1036,1,0.0715,2,0.2960
100,300,Bertie County,NC,LC3,14,0.0859,5,0.0310,50,0.3119
100,300,Bertie County,NC,LC4,22,0.0996,5,0.0201,99,0.4387
100,300,Bertie County,NC,LC5,4,0.0940,1,0.0171,22,0.4624
100,300,Bertie County,NC,LC6,179,0.7581,132,0.5566,213,0.9022
100,300,Bertie County,NC,LC7,2,0.1290,1,0.0676,7,0.3675
000,0,Bladen County,NC,LC2,0,0.0001,0,0.0001,0,0.0105
000,0,Bladen County,NC,LC3,0,0.0000,0,0.0000,7,0.0393
000,0,Bladen County,NC,LC4,0,0.0000,0,0.0000,18,0.0735
000,0,Bladen County,NC,LC5,0,0.0001,0,0.0001,7,0.0828
000,0,Bladen County,NC,LC6,2,0.0060,2,0.0060,40,0.1287
000,0,Bladen County,NC,LC7,0,0.0001,0,0.0001,1,0.0273
000,25,Bladen County,NC,LC2,0,0.0001,0,0.0001,0,0.0105
000,25,Bladen County,NC,LC3,0,0.0000,0,0.0000,7,0.0393
000,25,Bladen County,NC,LC4,0,0.0000,0,0.0000,18,0.0735
000,25,Bladen County,NC,LC5,0,0.0001,0,0.0001,7,0.0828
000,25,Bladen County,NC,LC6,2,0.0060,2,0.0060,40,0.1287
000,25,Bladen County,NC,LC7,0,0.0001,0,0.0001,1,0.0273
000,50,Bladen County,NC,LC2,0,0.0001,0,0.0001,0,0.0105
000,50,Bladen County,NC,LC3,0,0.0000,0,0.0000,7,0.0393
000,50,Bladen County,NC,LC4,0,0.0000,0,0.0000,18,0.0735
000,50,Bladen County,NC,LC5,0,0.0001,0,0.0001,7,0.0828
000,50,Bladen County,NC,LC6,2,0.0060,2,0.0060,40,0.1287
000,50,Bladen County,NC,LC7,0,0.0001,0,0.0001,1,0.0273
000,100,Bladen County,NC,LC2,0,0.0001,0,0.0001,0,0.0105
000,100,Bladen County,NC,LC3,0,0.0000,0,0.0000,7,0.0393
000,100,Bladen County,NC,LC4,0,0.0000,0,0.0000,18,0.0735
000,100,Bladen County,NC,LC5,0,0.0001,0,0.0001,7,0.0829
