SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,0,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
000,0,Bladen County,NC,RO3,0,0.0002,0,0.0002,8,0.0223
000,0,Bladen County,NC,RO4,0,0.0000,0,0.0000,25,0.0226
000,25,Bladen County,NC,RO1,0,0.0001,0,0.0001,33,0.0225
000,25,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
000,25,Bladen County,NC,RO3,0,0.0002,0,0.0002,8,0.0223
000,25,Bladen County,NC,RO4,0,0.0000,0,0.0000,25,0.0226
000,50,Bladen County,NC,RO1,0,0.0001,0,0.0001,33,0.0225
000,50,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
000,50,Bladen County,NC,RO3,0,0.0002,0,0.0002,8,0.0223
000,50,Bladen County,NC,RO4,0,0.0000,0,0.0000,25,0.0226
000,100,Bladen County,NC,RO1,0,0.0001,0,0.0001,33,0.0225
000,100,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
000,100,Bladen County,NC,RO3,0,0.0002,0,0.0002,8,0.0223
000,100,Bladen County,NC,RO4,0,0.0000,0,0.0000,25,0.0226
000,150,Bladen County,NC,RO1,0,0.0001,0,0.0001,33,0.0226
000,150,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
000,150,Bladen County,NC,RO3,0,0.0002,0,0.0002,8,0.0223
000,150,Bladen County,NC,RO4,0,0.0000,0,0.0000,25,0.0226
000,200,Bladen County,NC,RO1,0,0.0001,0,0.0001,33,0.0226
000,200,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
000,200,Bladen County,NC,RO3,0,0.0003,0,0.0002,8,0.0223
000,200,Bladen County,NC,RO4,0,0.0000,0,0.0000,25,0.0227
000,300,Bladen County,NC,RO1,0,0.0002,0,0.0001,33,0.0228
000,300,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
000,300,Bladen County,NC,RO3,0,0.0007,0,0.0003,8,0.0223
000,300,Bladen County,NC,RO4,0,0.0001,0,0.0000,26,0.0229
001,0,Bladen County,NC,RO1,0,0.0003,0,0.0001,47,0.0321
001,0,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
001,0,Bladen County,NC,RO3,0,0.0006,0,0.0002,11,0.0312
001,0,Bladen County,NC,RO4,0,0.0002,0,0.0001,36,0.0324
001,25,Bladen County,NC,RO1,0,0.0003,0,0.0001,47,0.0321
001,25,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
001,25,Bladen County,NC,RO3,0,0.0006,0,0.0002,11,0.0312
001,25,Bladen County,NC,RO4,0,0.0002,0,0.0001,36,0.0324
001,50,Bladen County,NC,RO1,0,0.0003,0,0.0001,47,0.0321
001,50,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
001,50,Bladen County,NC,RO3,0,0.0006,0,0.0002,11,0.0312
001,50,Bladen County,NC,RO4,0,0.0002,0,0.0001,36,0.0324
001,100,Bladen County,NC,RO1,0,0.0003,0,0.0001,47,0.0321
001,100,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
001,100,Bladen County,NC,RO3,0,0.0006,0,0.0002,11,0.0312
001,100,Bladen County,NC,RO4,0,0.0002,0,0.0001,36,0.0324
001,150,Bladen County,NC,RO1,0,0.0003,0,0.0001,47,0.0321
001,150,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
001,150,Bladen County,NC,RO3,0,0.0006,0,0.0003,11,0.0313
001,150,Bladen County,NC,RO4,0,0.0002,0,0.0001,36,0.0324
001,200,Bladen County,NC,RO1,0,0.0003,0,0.0001,47,0.0322
001,200,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
001,200,Bladen County,NC,RO3,0,0.0006,0,0.0003,11,0.0313
001,200,Bladen County,NC,RO4,0,0.0002,0,0.0001,36,0.0325
001,300,Bladen County,NC,RO1,1,0.0005,0,0.0001,48,0.0327
001,300,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
001,300,Bladen County,NC,RO3,0,0.0012,0,0.0003,11,0.0319
001,300,Bladen County,NC,RO4,0,0.0003,0,0.0001,37,0.0330
020,0,Bladen County,NC,RO1,6,0.0041,1,0.0004,75,0.0514
020,0,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
020,0,Bladen County,NC,RO3,2,0.0064,0,0.0011,19,0.0562
020,0,Bladen County,NC,RO4,4,0.0034,0,0.0001,56,0.0499
020,25,Bladen County,NC,RO1,6,0.0041,1,0.0004,75,0.0514
020,25,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
020,25,Bladen County,NC,RO3,2,0.0064,0,0.0011,19,0.0563
020,25,Bladen County,NC,RO4,4,0.0034,0,0.0001,56,0.0499
020,50,Bladen County,NC,RO1,6,0.0041,1,0.0004,76,0.0515
020,50,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
020,50,Bladen County,NC,RO3,2,0.0064,0,0.0011,19,0.0565
020,50,Bladen County,NC,RO4,4,0.0034,0,0.0001,56,0.0500
020,100,Bladen County,NC,RO1,6,0.0042,1,0.0004,76,0.0519
020,100,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
020,100,Bladen County,NC,RO3,2,0.0065,0,0.0011,20,0.0572
020,100,Bladen County,NC,RO4,4,0.0035,0,0.0001,56,0.0503
020,150,Bladen County,NC,RO1,6,0.0044,1,0.0004,77,0.0525
020,150,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
020,150,Bladen County,NC,RO3,2,0.0066,0,0.0012,20,0.0584
020,150,Bladen County,NC,RO4,4,0.0037,0,0.0001,57,0.0507
020,200,Bladen County,NC,RO1,7,0.0046,1,0.0004,79,0.0536
020,200,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
020,200,Bladen County,NC,RO3,2,0.0067,0,0.0012,21,0.0609
020,200,Bladen County,NC,RO4,4,0.0039,0,0.0002,58,0.0514
020,300,Bladen County,NC,RO1,11,0.0075,1,0.0008,85,0.0580
020,300,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
020,300,Bladen County,NC,RO3,3,0.0096,0,0.0014,24,0.0700
020,300,Bladen County,NC,RO4,8,0.0069,1,0.0006,61,0.0543
100,0,Bladen County,NC,RO1,13,0.0090,1,0.0005,87,0.0595
100,0,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
100,0,Bladen County,NC,RO3,3,0.0099,0,0.0013,24,0.0698
100,0,Bladen County,NC,RO4,10,0.0087,0,0.0002,63,0.0564
100,25,Bladen County,NC,RO1,13,0.0090,1,0.0005,88,0.0597
100,25,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
100,25,Bladen County,NC,RO3,3,0.0099,0,0.0013,24,0.0703
100,25,Bladen County,NC,RO4,10,0.0087,0,0.0002,63,0.0565
100,50,Bladen County,NC,RO1,13,0.0091,1,0.0005,88,0.0599
100,50,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
100,50,Bladen County,NC,RO3,3,0.0099,0,0.0013,24,0.0708
100,50,Bladen County,NC,RO4,10,0.0088,0,0.0002,63,0.0566
100,100,Bladen County,NC,RO1,14,0.0093,1,0.0005,89,0.0604
100,100,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
100,100,Bladen County,NC,RO3,3,0.0101,0,0.0013,25,0.0718
100,100,Bladen County,NC,RO4,10,0.0091,0,0.0003,64,0.0569
100,150,Bladen County,NC,RO1,15,0.0101,1,0.0006,90,0.0614
100,150,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
100,150,Bladen County,NC,RO3,4,0.0109,0,0.0014,25,0.0736
100,150,Bladen County,NC,RO4,11,0.0098,0,0.0004,65,0.0576
100,200,Bladen County,NC,RO1,17,0.0114,1,0.0010,93,0.0633
100,200,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
100,200,Bladen County,NC,RO3,4,0.0126,1,0.0022,27,0.0779
100,200,Bladen County,NC,RO4,12,0.0110,1,0.0006,66,0.0589
100,300,Bladen County,NC,RO1,26,0.0178,4,0.0026,104,0.0710
100,300,Bladen County,NC,RO2,0,0.0000,0,0.0000,0,0.0000
100,300,Bladen County,NC,RO3,8,0.0240,1,0.0041,32,0.0940
100,300,Bladen County,NC,RO4,18,0.0159,2,0.0022,72,0.0639
000,0,Brunswick County,NC,RO1,12,0.0047,10,0.0039,265,0.1041
000,0,Brunswick County,NC,RO2,0,0.0007,0,0.0007,5,0.0464
000,0,Brunswick County,NC,RO3,5,0.0163,5,0.0153,29,0.0934
000,0,Brunswick County,NC,RO4,7,0.0032,5,0.0024,231,0.1089
000,25,Brunswick County,NC,RO1,14,0.0056,10,0.0040,291,0.1142
000,25,Brunswick County,NC,RO2,0,0.0013,0,0.0007,5,0.0468
000,25,Brunswick County,NC,RO3,5,0.0166,5,0.0155,31,0.0976
000,25,Brunswick County,NC,RO4,9,0.0042,5,0.0025,255,0.1203
000,50,Brunswick County,NC,RO1,20,0.0077,11,0.0041,314,0.1234
000,50,Brunswick County,NC,RO2,0,0.0015,0,0.0007,5,0.0469
000,50,Brunswick County,NC,RO3,5,0.0172,5,0.0157,32,0.1012
000,50,Brunswick County,NC,RO4,14,0.0066,6,0.0026,277,0.1309
000,100,Brunswick County,NC,RO1,57,0.0223,13,0.0051,359,0.1409
000,100,Brunswick County,NC,RO2,0,0.0015,0,0.0007,6,0.0474
000,100,Brunswick County,NC,RO3,6,0.0195,5,0.0164,34,0.1095
000,100,Brunswick County,NC,RO4,51,0.0238,8,0.0036,319,0.1507
000,150,Brunswick County,NC,RO1,106,0.0415,24,0.0095,415,0.1628
000,150,Brunswick County,NC,RO2,0,0.0016,0,0.0015,6,0.0516
000,150,Brunswick County,NC,RO3,8,0.0255,5,0.0174,39,0.1237
000,150,Brunswick County,NC,RO4,98,0.0461,19,0.0088,370,0.1746
000,200,Brunswick County,NC,RO1,152,0.0595,68,0.0268,464,0.1820
000,200,Brunswick County,NC,RO2,0,0.0017,0,0.0016,7,0.0570
000,200,Brunswick County,NC,RO3,11,0.0364,7,0.0209,43,0.1373
000,200,Brunswick County,NC,RO4,140,0.0661,62,0.0290,414,0.1954
