SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
020,0,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,0,Belhaven,Beaufort County,NC,RL1,1.9600,1.0000,1.9600,1.0000,1.9600,1.0000
020,0,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.4228,0.1257
020,0,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0025,0.0527
020,0,Pantego,Beaufort County,NC,RL1,0.9342,1.0000,0.3584,0.3837,0.9342,1.0000
020,0,Pinetown,Beaufort County,NC,RL1,0.1863,0.1546,0.0342,0.0284,0.6833,0.5670
020,0,River Road,Beaufort County,NC,RL1,0.6217,0.4692,0.1162,0.0877,1.3053,0.9851
020,0,Unincorporated Beaufort,Beaufort County,NC,RL1,22.9404,0.2156,13.5012,0.1269,61.8883,0.5815
020,0,Washington,Beaufort County,NC,RL1,2.0694,1.0000,2.0646,0.9977,2.0694,1.0000
020,0,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,25,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,25,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,25,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,25,Belhaven,Beaufort County,NC,RL1,1.9600,1.0000,1.9600,1.0000,1.9600,1.0000
020,25,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.4228,0.1257
020,25,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0025,0.0527
020,25,Pantego,Beaufort County,NC,RL1,0.9342,1.0000,0.4517,0.4835,0.9342,1.0000
020,25,Pinetown,Beaufort County,NC,RL1,0.1863,0.1546,0.0342,0.0284,0.6833,0.5670
020,25,River Road,Beaufort County,NC,RL1,0.7336,0.5536,0.1522,0.1149,1.3177,0.9945
020,25,Unincorporated Beaufort,Beaufort County,NC,RL1,28.0791,0.2638,14.6400,0.1376,62.5657,0.5879
020,25,Washington,Beaufort County,NC,RL1,2.0694,1.0000,2.0646,0.9977,2.0694,1.0000
020,25,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,50,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,50,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,50,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,50,Belhaven,Beaufort County,NC,RL1,1.9600,1.0000,1.9600,1.0000,1.9600,1.0000
020,50,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.4228,0.1257
020,50,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0056,0.1207
020,50,Pantego,Beaufort County,NC,RL1,0.9342,1.0000,0.5566,0.5958,0.9342,1.0000
020,50,Pinetown,Beaufort County,NC,RL1,0.1863,0.1546,0.0342,0.0284,0.6833,0.5670
020,50,River Road,Beaufort County,NC,RL1,0.8144,0.6146,0.1522,0.1149,1.3240,0.9992
020,50,Unincorporated Beaufort,Beaufort County,NC,RL1,30.0289,0.2822,15.8680,0.1491,63.2551,0.5944
020,50,Washington,Beaufort County,NC,RL1,2.0694,1.0000,2.0646,0.9977,2.0694,1.0000
020,50,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,100,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,100,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,100,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,100,Belhaven,Beaufort County,NC,RL1,1.9600,1.0000,1.9600,1.0000,1.9600,1.0000
020,100,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.4228,0.1257
020,100,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0395,0.8431
020,100,Pantego,Beaufort County,NC,RL1,0.9342,1.0000,0.8794,0.9413,0.9342,1.0000
