SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,25,Pinetown,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,25,Pinetown,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,25,River Road,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,25,River Road,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,25,River Road,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,25,River Road,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,25,River Road,Beaufort County,NC,WW2,0,0.0000,0,0.0000,2,1.0000
000,25,River Road,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,25,River Road,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,25,Unincorporated Beaufort,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,25,Unincorporated Beaufort,Beaufort County,NC,CR3,0,0.0000,0,0.0000,1,0.0909
000,25,Unincorporated Beaufort,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,25,Unincorporated Beaufort,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,25,Unincorporated Beaufort,Beaufort County,NC,WW2,0,0.0000,0,0.0000,21,0.3387
000,25,Unincorporated Beaufort,Beaufort County,NC,WW3,1,1.0000,1,1.0000,1,1.0000
000,25,Unincorporated Beaufort,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,25,Washington,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,25,Washington,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,25,Washington,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,25,Washington,Beaufort County,NC,CR5,0,0.0000,0,0.0000,1,1.0000
000,25,Washington,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,25,Washington,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,25,Washington,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,25,Washington Park,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,25,Washington Park,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,25,Washington Park,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,25,Washington Park,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,25,Washington Park,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,25,Washington Park,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,25,Washington Park,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Aurora,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Aurora,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Aurora,Beaufort County,NC,CR4,0,0.0000,0,0.0000,1,1.0000
000,50,Aurora,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Aurora,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Aurora,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Aurora,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Bath,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Bath,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Bath,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Bath,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Bath,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Bath,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Bath,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Belhaven,Beaufort County,NC,CR2,0,0.0000,0,0.0000,1,1.0000
000,50,Belhaven,Beaufort County,NC,CR3,0,0.0000,0,0.0000,1,1.0000
000,50,Belhaven,Beaufort County,NC,CR4,0,0.0000,0,0.0000,1,1.0000
000,50,Belhaven,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Belhaven,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Belhaven,Beaufort County,NC,WW3,0,0.0000,0,0.0000,1,1.0000
000,50,Belhaven,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Pantego,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Pantego,Beaufort County,NC,CR3,0,0.0000,0,0.0000,1,1.0000
000,50,Pantego,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Pantego,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Pantego,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Pantego,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Pantego,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,River Road,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,River Road,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,River Road,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,River Road,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,River Road,Beaufort County,NC,WW2,0,0.0000,0,0.0000,2,1.0000
000,50,River Road,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,River Road,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Unincorporated Beaufort,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Unincorporated Beaufort,Beaufort County,NC,CR3,0,0.0000,0,0.0000,1,0.0909
000,50,Unincorporated Beaufort,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Unincorporated Beaufort,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Unincorporated Beaufort,Beaufort County,NC,WW2,0,0.0000,0,0.0000,21,0.3387
000,50,Unincorporated Beaufort,Beaufort County,NC,WW3,1,1.0000,1,1.0000,1,1.0000
000,50,Unincorporated Beaufort,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Washington,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Washington,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Washington,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Washington,Beaufort County,NC,CR5,0,0.0000,0,0.0000,1,1.0000
000,50,Washington,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Washington,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Washington,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,CR4,0,0.0000,0,0.0000,1,1.0000
000,100,Aurora,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
