SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,200,River Road,Beaufort County,NC,PV3,76613855,0.4263,36976564,0.2058,117438094,0.6535
000,200,River Road,Beaufort County,NC,PV2,89709636,0.6124,52065452,0.3554,116342586,0.7941
000,200,Unincorporated Beaufort,Beaufort County,NC,PV1,914180616,0.3095,509148743,0.1724,1643855265,0.5566
000,200,Unincorporated Beaufort,Beaufort County,NC,PV3,369246222,0.2719,198413547,0.1461,650931802,0.4794
000,200,Unincorporated Beaufort,Beaufort County,NC,PV2,545977724,0.3406,311282457,0.1942,995699672,0.6211
000,200,Washington,Beaufort County,NC,PV1,105278688,0.1227,22741329,0.0265,426204851,0.4967
000,200,Washington,Beaufort County,NC,PV3,65346836,0.1058,11117061,0.0180,289214378,0.4684
000,200,Washington,Beaufort County,NC,PV2,39937958,0.1657,11625954,0.0482,137147116,0.5690
000,200,Washington Park,Beaufort County,NC,PV1,33361834,0.6653,8335740,0.1662,44009453,0.8777
000,200,Washington Park,Beaufort County,NC,PV3,19405004,0.6238,3743254,0.1203,26493868,0.8517
000,200,Washington Park,Beaufort County,NC,PV2,13956829,0.7332,4592486,0.2413,17515585,0.9202
000,300,Aurora,Beaufort County,NC,PV1,27799526,0.8794,6607101,0.2090,31583645,0.9991
000,300,Aurora,Beaufort County,NC,PV3,21152650,0.8770,4775600,0.1980,24095771,0.9990
000,300,Aurora,Beaufort County,NC,PV2,6690441,0.8879,1838315,0.2440,7531439,0.9995
000,300,Bath,Beaufort County,NC,PV1,29600815,0.4715,17554358,0.2796,61665409,0.9822
000,300,Bath,Beaufort County,NC,PV3,12901337,0.3896,7493994,0.2263,32395156,0.9782
000,300,Bath,Beaufort County,NC,PV2,16699479,0.5629,10060364,0.3391,29270253,0.9866
000,300,Bayview,Beaufort County,NC,PV1,53231413,0.7912,43185499,0.6419,63887466,0.9495
000,300,Bayview,Beaufort County,NC,PV3,22716845,0.7800,17981293,0.6174,27496782,0.9442
000,300,Bayview,Beaufort County,NC,PV2,30520771,0.7982,25207889,0.6593,36445294,0.9532
000,300,Belhaven,Beaufort County,NC,PV1,104816510,1.0000,104420730,0.9962,104816510,1.0000
000,300,Belhaven,Beaufort County,NC,PV3,63748022,1.0000,63443779,0.9952,63748022,1.0000
000,300,Belhaven,Beaufort County,NC,PV2,41158231,1.0000,41066615,0.9978,41158231,1.0000
000,300,Chocowinity,Beaufort County,NC,PV1,11640,0.0002,9389,0.0002,2154347,0.0372
000,300,Chocowinity,Beaufort County,NC,PV3,1410,0.0000,1137,0.0000,1581729,0.0388
000,300,Chocowinity,Beaufort County,NC,PV2,10230,0.0006,8252,0.0005,572618,0.0318
000,300,Cypress Landing,Beaufort County,NC,PV1,9546605,0.0418,6475665,0.0284,17332855,0.0759
000,300,Cypress Landing,Beaufort County,NC,PV3,6831583,0.0403,4571481,0.0270,12539288,0.0740
000,300,Cypress Landing,Beaufort County,NC,PV2,2715022,0.0460,1904185,0.0322,4793566,0.0812
000,300,Pantego,Beaufort County,NC,PV1,8355906,0.9186,2517178,0.2767,9085036,0.9988
000,300,Pantego,Beaufort County,NC,PV3,6056079,0.9126,1687512,0.2543,6627613,0.9988
000,300,Pantego,Beaufort County,NC,PV2,2314335,0.9351,841516,0.3400,2471931,0.9988
000,300,Pinetown,Beaufort County,NC,PV1,0,0.0000,0,0.0000,416996,0.0714
000,300,Pinetown,Beaufort County,NC,PV3,0,0.0000,0,0.0000,164705,0.0549
000,300,Pinetown,Beaufort County,NC,PV2,0,0.0000,0,0.0000,252291,0.0886
000,300,River Road,Beaufort County,NC,PV1,220521314,0.6771,175888133,0.5400,280665790,0.8617
000,300,River Road,Beaufort County,NC,PV3,108323958,0.6028,82826935,0.4609,149359665,0.8311
000,300,River Road,Beaufort County,NC,PV2,112296485,0.7665,93127392,0.6357,131592726,0.8982
000,300,Unincorporated Beaufort,Beaufort County,NC,PV1,1257171953,0.4256,957076310,0.3240,1886666893,0.6388
000,300,Unincorporated Beaufort,Beaufort County,NC,PV3,524939317,0.3866,387066003,0.2851,776102413,0.5716
000,300,Unincorporated Beaufort,Beaufort County,NC,PV2,734072474,0.4579,571178341,0.3563,1113878036,0.6948
000,300,Washington,Beaufort County,NC,PV1,390645660,0.4553,127470045,0.1486,566099021,0.6598
000,300,Washington,Beaufort County,NC,PV3,262266878,0.4248,80929553,0.1311,389847294,0.6314
000,300,Washington,Beaufort County,NC,PV2,128461522,0.5330,46547769,0.1931,176457777,0.7321
000,300,Washington Park,Beaufort County,NC,PV1,44721661,0.8919,36278907,0.7235,49166900,0.9806
000,300,Washington Park,Beaufort County,NC,PV3,27021023,0.8686,21282695,0.6842,30407270,0.9775
000,300,Washington Park,Beaufort County,NC,PV2,17700638,0.9299,14996212,0.7879,18759630,0.9856
001,0,Aurora,Beaufort County,NC,PV1,909615,0.0288,0,0.0000,10050520,0.3179
001,0,Aurora,Beaufort County,NC,PV3,492354,0.0204,0,0.0000,7392157,0.3065
001,0,Aurora,Beaufort County,NC,PV2,417261,0.0554,0,0.0000,2661503,0.3532
001,0,Bath,Beaufort County,NC,PV1,4590183,0.0731,51238,0.0008,15135251,0.2411
001,0,Bath,Beaufort County,NC,PV3,1905208,0.0575,21427,0.0006,6396248,0.1931
001,0,Bath,Beaufort County,NC,PV2,2684976,0.0905,29811,0.0010,8739003,0.2946
001,0,Bayview,Beaufort County,NC,PV1,10427421,0.1550,0,0.0000,36445397,0.5417
001,0,Bayview,Beaufort County,NC,PV3,4054538,0.1392,0,0.0000,15203367,0.5220
001,0,Bayview,Beaufort County,NC,PV2,6372883,0.1667,0,0.0000,21246764,0.5557
001,0,Belhaven,Beaufort County,NC,PV1,6208493,0.0592,6037,0.0001,99644600,0.9507
001,0,Belhaven,Beaufort County,NC,PV3,2487231,0.0390,635,0.0000,60018150,0.9415
001,0,Belhaven,Beaufort County,NC,PV2,3725277,0.0905,5403,0.0001,39715336,0.9649
001,0,Chocowinity,Beaufort County,NC,PV1,8037,0.0001,0,0.0000,921161,0.0159
001,0,Chocowinity,Beaufort County,NC,PV3,973,0.0000,0,0.0000,718932,0.0176
001,0,Chocowinity,Beaufort County,NC,PV2,7063,0.0004,0,0.0000,202229,0.0112
001,0,Cypress Landing,Beaufort County,NC,PV1,3197943,0.0140,15769,0.0001,9558276,0.0418
001,0,Cypress Landing,Beaufort County,NC,PV3,2173690,0.0128,10272,0.0001,6934529,0.0409
001,0,Cypress Landing,Beaufort County,NC,PV2,1024253,0.0173,5496,0.0001,2623748,0.0444
001,0,Pantego,Beaufort County,NC,PV1,1117409,0.1228,0,0.0000,3163447,0.3478
001,0,Pantego,Beaufort County,NC,PV3,688240,0.1037,0,0.0000,2086436,0.3144
001,0,Pantego,Beaufort County,NC,PV2,436725,0.1765,0,0.0000,1088903,0.4400
001,0,Pinetown,Beaufort County,NC,PV1,29614,0.0051,0,0.0000,2051284,0.3512
001,0,Pinetown,Beaufort County,NC,PV3,2668,0.0009,0,0.0000,923701,0.3081
001,0,Pinetown,Beaufort County,NC,PV2,26946,0.0095,0,0.0000,1130261,0.3971
