SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,100,Bath,Beaufort County,NC,EM4,0,0.0000,0,0.0000,5,0.0847
000,100,Bath,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,EM1,0,0.0000,0,0.0000,9,0.1098
000,100,Bayview,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,EM3,0,0.0000,0,0.0000,4,1.0000
000,100,Bayview,Beaufort County,NC,EM4,0,0.0000,0,0.0000,2,0.0267
000,100,Bayview,Beaufort County,NC,EM5,0,0.0000,0,0.0000,3,1.0000
000,100,Bayview,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,Belhaven,Beaufort County,NC,EM1,316,0.5643,0,0.0000,493,0.8804
000,100,Belhaven,Beaufort County,NC,EM2,150,0.7576,0,0.0000,189,0.9545
000,100,Belhaven,Beaufort County,NC,EM3,32,0.8649,0,0.0000,37,1.0000
000,100,Belhaven,Beaufort County,NC,EM4,110,0.4889,0,0.0000,185,0.8222
000,100,Belhaven,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Belhaven,Beaufort County,NC,EM6,24,0.2400,0,0.0000,82,0.8200
000,100,Chocowinity,Beaufort County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,Pantego,Beaufort County,NC,EM1,0,0.0000,0,0.0000,229,0.8297
000,100,Pantego,Beaufort County,NC,EM2,0,0.0000,0,0.0000,60,1.0000
000,100,Pantego,Beaufort County,NC,EM3,0,0.0000,0,0.0000,161,0.9471
000,100,Pantego,Beaufort County,NC,EM4,0,0.0000,0,0.0000,2,0.1429
000,100,Pantego,Beaufort County,NC,EM5,0,0.0000,0,0.0000,2,0.0714
000,100,Pantego,Beaufort County,NC,EM6,0,0.0000,0,0.0000,4,1.0000
000,100,Pinetown,Beaufort County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,River Road,Beaufort County,NC,EM1,29,0.0535,0,0.0000,151,0.2786
000,100,River Road,Beaufort County,NC,EM2,3,0.0667,0,0.0000,10,0.2222
