SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
100,25,Beaufort County,NC,EM5,367,0.7325,312,0.6228,423,0.8443
100,25,Beaufort County,NC,EM6,3091,0.8314,3013,0.8104,3200,0.8607
100,50,Beaufort County,NC,EM1,12349,0.6246,11672,0.5904,13610,0.6884
100,50,Beaufort County,NC,EM2,3504,0.5054,3216,0.4639,4316,0.6225
100,50,Beaufort County,NC,EM3,1749,0.4689,1693,0.4539,1897,0.5086
100,50,Beaufort County,NC,EM4,3635,0.7435,3407,0.6969,3774,0.7719
100,50,Beaufort County,NC,EM5,370,0.7385,329,0.6567,423,0.8443
100,50,Beaufort County,NC,EM6,3091,0.8314,3027,0.8141,3200,0.8607
100,100,Beaufort County,NC,EM1,12392,0.6268,11948,0.6043,13616,0.6887
100,100,Beaufort County,NC,EM2,3509,0.5061,3332,0.4806,4316,0.6225
100,100,Beaufort County,NC,EM3,1765,0.4732,1698,0.4552,1900,0.5094
100,100,Beaufort County,NC,EM4,3653,0.7472,3521,0.7202,3776,0.7723
100,100,Beaufort County,NC,EM5,370,0.7385,338,0.6747,423,0.8443
100,100,Beaufort County,NC,EM6,3095,0.8324,3059,0.8228,3201,0.8609
100,150,Beaufort County,NC,EM1,12428,0.6286,12124,0.6132,13685,0.6922
100,150,Beaufort County,NC,EM2,3519,0.5076,3374,0.4867,4365,0.6296
100,150,Beaufort County,NC,EM3,1768,0.4740,1732,0.4643,1912,0.5126
100,150,Beaufort County,NC,EM4,3670,0.7507,3594,0.7351,3779,0.7730
100,150,Beaufort County,NC,EM5,373,0.7445,346,0.6906,423,0.8443
100,150,Beaufort County,NC,EM6,3098,0.8332,3078,0.8279,3206,0.8623
100,200,Beaufort County,NC,EM1,12594,0.6370,12255,0.6198,13792,0.6976
100,200,Beaufort County,NC,EM2,3625,0.5229,3442,0.4965,4391,0.6333
100,200,Beaufort County,NC,EM3,1768,0.4740,1735,0.4651,1944,0.5212
100,200,Beaufort County,NC,EM4,3697,0.7562,3642,0.7449,3796,0.7764
100,200,Beaufort County,NC,EM5,384,0.7665,349,0.6966,428,0.8543
100,200,Beaufort County,NC,EM6,3120,0.8392,3087,0.8303,3233,0.8696
100,300,Beaufort County,NC,EM1,13377,0.6766,12539,0.6342,14100,0.7132
100,300,Beaufort County,NC,EM2,4289,0.6186,3621,0.5223,4544,0.6554
100,300,Beaufort County,NC,EM3,1794,0.4810,1763,0.4727,2002,0.5367
