SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,25,Cypress Landing,Beaufort County,NC,LC7,0.0000,0.0000,0.0000,0.0000,0.0090,0.0142
000,25,Pantego,Beaufort County,NC,LC2,0.0003,0.0044,0.0000,0.0000,0.0250,0.3144
000,25,Pantego,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0862,0.1797
000,25,Pantego,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0028,0.1290
000,25,Pantego,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0003,0.0256
000,25,Pantego,Beaufort County,NC,LC6,0.0125,0.0952,0.0000,0.0000,0.1206,0.9180
000,25,Pantego,Beaufort County,NC,LC7,0.0000,0.0000,0.0000,0.0000,0.0146,0.1883
000,25,Pinetown,Beaufort County,NC,LC2,0.0000,0.0000,0.0000,0.0000,0.0014,0.0444
000,25,Pinetown,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0278,0.0821
000,25,Pinetown,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0080,0.0423
000,25,Pinetown,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0003,0.0294
000,25,Pinetown,Beaufort County,NC,LC6,0.0000,0.0000,0.0000,0.0000,0.1254,0.3358
000,25,Pinetown,Beaufort County,NC,LC7,0.0000,0.0000,0.0000,0.0000,0.0035,0.0459
000,25,River Road,Beaufort County,NC,LC2,0.0083,0.0127,0.0007,0.0011,0.1512,0.2297
000,25,River Road,Beaufort County,NC,LC3,0.0024,0.0020,0.0007,0.0006,0.2672,0.2183
000,25,River Road,Beaufort County,NC,LC4,0.0031,0.0037,0.0007,0.0008,0.2214,0.2645
000,25,River Road,Beaufort County,NC,LC5,0.0059,0.0157,0.0017,0.0046,0.1015,0.2704
000,25,River Road,Beaufort County,NC,LC6,0.0493,0.0200,0.0024,0.0010,1.5324,0.6215
000,25,River Road,Beaufort County,NC,LC7,0.0038,0.0026,0.0014,0.0009,0.3708,0.2499
000,25,Unincorporated Beaufort,Beaufort County,NC,LC2,0.1074,0.0094,0.0455,0.0040,2.7924,0.2433
000,25,Unincorporated Beaufort,Beaufort County,NC,LC3,0.0414,0.0002,0.0031,0.0000,101.6844,0.4569
000,25,Unincorporated Beaufort,Beaufort County,NC,LC4,0.1706,0.0007,0.0056,0.0000,100.7733,0.4354
000,25,Unincorporated Beaufort,Beaufort County,NC,LC5,0.0778,0.0011,0.0118,0.0002,29.9656,0.4105
000,25,Unincorporated Beaufort,Beaufort County,NC,LC6,3.7477,0.0167,0.6613,0.0029,158.7996,0.7057
000,25,Unincorporated Beaufort,Beaufort County,NC,LC7,0.0650,0.0019,0.0153,0.0004,9.6471,0.2809
000,25,Washington,Beaufort County,NC,LC2,0.0247,0.0069,0.0184,0.0052,0.7124,0.1996
000,25,Washington,Beaufort County,NC,LC3,0.0007,0.0007,0.0003,0.0003,0.1536,0.1535
000,25,Washington,Beaufort County,NC,LC4,0.0003,0.0006,0.0000,0.0000,0.0692,0.1160
000,25,Washington,Beaufort County,NC,LC5,0.0014,0.0070,0.0010,0.0053,0.0320,0.1614
000,25,Washington,Beaufort County,NC,LC6,0.0681,0.0617,0.0427,0.0387,0.8117,0.7348
000,25,Washington,Beaufort County,NC,LC7,0.0056,0.0032,0.0045,0.0026,0.3239,0.1838
000,25,Washington Park,Beaufort County,NC,LC2,0.0003,0.0048,0.0000,0.0000,0.0247,0.3430
000,25,Washington Park,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0003,0.5000
000,25,Washington Park,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0083,0.5106
000,25,Washington Park,Beaufort County,NC,LC5,0.0010,0.0682,0.0003,0.0227,0.0073,0.4773
000,25,Washington Park,Beaufort County,NC,LC6,0.0042,0.1091,0.0003,0.0091,0.0264,0.6909
000,25,Washington Park,Beaufort County,NC,LC7,0.0003,0.0029,0.0000,0.0000,0.0483,0.4100
000,50,Aurora,Beaufort County,NC,LC2,0.0024,0.0103,0.0003,0.0015,0.0382,0.1618
000,50,Aurora,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0566,0.3976
000,50,Aurora,Beaufort County,NC,LC4,0.0049,0.0391,0.0000,0.0000,0.0705,0.5670
000,50,Aurora,Beaufort County,NC,LC5,0.0003,0.0055,0.0000,0.0000,0.0215,0.3407
000,50,Aurora,Beaufort County,NC,LC6,0.0897,0.5917,0.0000,0.0000,0.1421,0.9381
000,50,Aurora,Beaufort County,NC,LC7,0.0038,0.0164,0.0000,0.0000,0.0671,0.2876
000,50,Bath,Beaufort County,NC,LC2,0.0063,0.0604,0.0059,0.0570,0.0125,0.1208
000,50,Bath,Beaufort County,NC,LC3,0.0017,0.0163,0.0000,0.0000,0.0076,0.0719
000,50,Bath,Beaufort County,NC,LC4,0.0010,0.1034,0.0000,0.0000,0.0017,0.1724
000,50,Bath,Beaufort County,NC,LC5,0.0014,0.1429,0.0000,0.0000,0.0045,0.4643
000,50,Bath,Beaufort County,NC,LC6,0.0174,0.4098,0.0021,0.0492,0.0313,0.7377
000,50,Bath,Beaufort County,NC,LC7,0.0028,0.0274,0.0000,0.0000,0.0087,0.0856
000,50,Bayview,Beaufort County,NC,LC2,0.0076,0.1048,0.0000,0.0000,0.0379,0.5190
000,50,Bayview,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0285,0.1376
000,50,Bayview,Beaufort County,NC,LC4,0.0035,0.0122,0.0000,0.0000,0.1074,0.3755
000,50,Bayview,Beaufort County,NC,LC5,0.0017,0.0413,0.0000,0.0000,0.0177,0.4215
000,50,Bayview,Beaufort County,NC,LC6,0.0136,0.0835,0.0000,0.0000,0.1296,0.7987
000,50,Bayview,Beaufort County,NC,LC7,0.0021,0.0078,0.0000,0.0000,0.0528,0.1979
000,50,Belhaven,Beaufort County,NC,LC2,0.0229,0.0341,0.0042,0.0062,0.6390,0.9499
000,50,Belhaven,Beaufort County,NC,LC3,0.0038,0.0253,0.0000,0.0000,0.1470,0.9747
000,50,Belhaven,Beaufort County,NC,LC4,0.0049,0.0683,0.0000,0.0000,0.0709,0.9951
000,50,Belhaven,Beaufort County,NC,LC5,0.0010,0.0385,0.0000,0.0000,0.0271,1.0000
000,50,Belhaven,Beaufort County,NC,LC6,0.1727,0.4628,0.0010,0.0028,0.3701,0.9916
000,50,Belhaven,Beaufort County,NC,LC7,0.0042,0.0135,0.0007,0.0022,0.3041,0.9831
000,50,Chocowinity,Beaufort County,NC,LC2,0.0000,0.0000,0.0000,0.0000,0.0017,0.0048
000,50,Chocowinity,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0017,0.0069
000,50,Chocowinity,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
