ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
000,050,Dare County,NC,LC2,0,0.0154,0,0.0154,2,0.0769,2,0.0815
000,050,Dare County,NC,LC3,0,0.0000,0,0.0000,0,0.0004,0,0.0004
000,050,Dare County,NC,LC4,0,0.0001,0,0.0001,0,0.0003,0,0.0003
000,050,Dare County,NC,LC5,0,0.0016,0,0.0010,0,0.0141,0,0.0137
000,050,Dare County,NC,LC6,0,0.0000,0,0.0000,0,0.0003,0,0.0003
000,050,Dare County,NC,LC7,2,0.1134,2,0.1055,3,0.1548,3,0.1499
000,100,Dare County,NC,LC2,0,0.0168,0,0.0168,4,0.1590,4,0.1669
000,100,Dare County,NC,LC3,0,0.0000,0,0.0000,0,0.0009,0,0.0010
000,100,Dare County,NC,LC4,0,0.0005,0,0.0005,0,0.0036,0,0.0037
000,100,Dare County,NC,LC5,0,0.0022,0,0.0016,0,0.0530,0,0.0536
000,100,Dare County,NC,LC6,0,0.0000,0,0.0000,0,0.0016,0,0.0016
000,100,Dare County,NC,LC7,2,0.1100,2,0.0996,4,0.1975,4,0.1943
000,150,Dare County,NC,LC2,0,0.0170,0,0.0170,5,0.2452,6,0.2549
000,150,Dare County,NC,LC3,0,0.0000,0,0.0000,0,0.0010,0,0.0010
000,150,Dare County,NC,LC4,0,0.0005,0,0.0005,0,0.0080,0,0.0081
000,150,Dare County,NC,LC5,0,0.0022,0,0.0016,0,0.1014,0,0.1026
000,150,Dare County,NC,LC6,0,0.0000,0,0.0000,1,0.0043,1,0.0043
000,150,Dare County,NC,LC7,2,0.1103,2,0.0983,5,0.2448,5,0.2419
000,200,Dare County,NC,LC2,0,0.0170,0,0.0171,7,0.3075,7,0.3176
000,200,Dare County,NC,LC3,0,0.0000,0,0.0000,0,0.0015,0,0.0015
000,200,Dare County,NC,LC4,0,0.0005,0,0.0005,0,0.0124,0,0.0124
000,200,Dare County,NC,LC5,0,0.0022,0,0.0016,0,0.1557,0,0.1583
000,200,Dare County,NC,LC6,0,0.0000,0,0.0000,2,0.0069,2,0.0070
000,200,Dare County,NC,LC7,2,0.1100,2,0.0995,6,0.2734,6,0.2728
000,300,Dare County,NC,LC2,0,0.0172,0,0.0172,9,0.4169,10,0.4270
000,300,Dare County,NC,LC3,0,0.0000,0,0.0000,0,0.0077,0,0.0079
000,300,Dare County,NC,LC4,0,0.0005,0,0.0005,0,0.0242,0,0.0247
000,300,Dare County,NC,LC5,0,0.0016,0,0.0016,1,0.2936,1,0.3015
000,300,Dare County,NC,LC6,0,0.0000,0,0.0000,4,0.0131,4,0.0135
000,300,Dare County,NC,LC7,2,0.1050,2,0.1009,7,0.3120,7,0.3218
100,000,Dare County,NC,LC2,0,0.0084,0,0.0084,0,0.0085,0,0.0085
100,000,Dare County,NC,LC3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Dare County,NC,LC4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Dare County,NC,LC5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Dare County,NC,LC6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Dare County,NC,LC7,2,0.0774,2,0.0774,2,0.0760,2,0.0760
100,025,Dare County,NC,LC2,0,0.0190,0,0.0194,1,0.0420,1,0.0441
100,025,Dare County,NC,LC3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
