ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
100,050,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,100,Carteret County,NC,EM1,0,0.0000,0,0.0000,197,0.0045,331,0.0076
100,100,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,20,0.0020
100,100,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,3,0.0008
100,100,Carteret County,NC,EM4,0,0.0000,0,0.0000,197,0.0088,308,0.0138
100,100,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,100,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,150,Carteret County,NC,EM1,0,0.0000,0,0.0000,420,0.0097,496,0.0115
100,150,Carteret County,NC,EM2,0,0.0000,0,0.0000,20,0.0020,20,0.0020
100,150,Carteret County,NC,EM3,0,0.0000,0,0.0000,6,0.0016,24,0.0063
100,150,Carteret County,NC,EM4,0,0.0000,0,0.0000,394,0.0176,431,0.0193
100,150,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,5,0.0267
100,150,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,16,0.0023
100,200,Carteret County,NC,EM1,0,0.0000,0,0.0000,624,0.0144,1101,0.0254
100,200,Carteret County,NC,EM2,0,0.0000,0,0.0000,29,0.0029,265,0.0267
100,200,Carteret County,NC,EM3,0,0.0000,0,0.0000,29,0.0076,32,0.0084
100,200,Carteret County,NC,EM4,0,0.0000,0,0.0000,542,0.0242,768,0.0344
100,200,Carteret County,NC,EM5,0,0.0000,0,0.0000,5,0.0267,5,0.0267
100,200,Carteret County,NC,EM6,0,0.0000,0,0.0000,19,0.0027,31,0.0044
100,300,Carteret County,NC,EM1,0,0.0000,0,0.0000,1447,0.0334,1860,0.0429
100,300,Carteret County,NC,EM2,0,0.0000,0,0.0000,294,0.0296,327,0.0330
100,300,Carteret County,NC,EM3,0,0.0000,0,0.0000,82,0.0214,153,0.0399
100,300,Carteret County,NC,EM4,0,0.0000,0,0.0000,998,0.0446,1242,0.0556
100,300,Carteret County,NC,EM5,0,0.0000,0,0.0000,5,0.0267,7,0.0374
100,300,Carteret County,NC,EM6,0,0.0000,0,0.0000,68,0.0097,131,0.0187
000,000,Currituck County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Currituck County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Currituck County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Currituck County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Currituck County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Currituck County,NC,EM1,0,0.0000,0,0.0000,1,0.0001,1,0.0001
000,025,Currituck County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Currituck County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Currituck County,NC,EM4,0,0.0000,0,0.0000,1,0.0002,1,0.0002
000,025,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Currituck County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Currituck County,NC,EM1,3,0.0003,3,0.0003,7,0.0007,7,0.0007
000,050,Currituck County,NC,EM2,3,0.0013,3,0.0013,3,0.0013,3,0.0013
000,050,Currituck County,NC,EM3,0,0.0000,0,0.0000,3,0.0022,3,0.0022
000,050,Currituck County,NC,EM4,0,0.0000,0,0.0000,1,0.0002,1,0.0002
000,050,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Currituck County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Currituck County,NC,EM1,3,0.0003,3,0.0003,91,0.0095,91,0.0095
000,100,Currituck County,NC,EM2,3,0.0013,3,0.0013,3,0.0013,3,0.0013
000,100,Currituck County,NC,EM3,0,0.0000,0,0.0000,3,0.0022,3,0.0022
000,100,Currituck County,NC,EM4,0,0.0000,0,0.0000,80,0.0193,80,0.0193
000,100,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Currituck County,NC,EM6,0,0.0000,0,0.0000,5,0.0030,5,0.0030
000,150,Currituck County,NC,EM1,3,0.0003,3,0.0003,138,0.0144,138,0.0144
000,150,Currituck County,NC,EM2,3,0.0013,3,0.0013,45,0.0196,45,0.0196
000,150,Currituck County,NC,EM3,0,0.0000,0,0.0000,3,0.0022,3,0.0022
000,150,Currituck County,NC,EM4,0,0.0000,0,0.0000,85,0.0205,85,0.0205
000,150,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Currituck County,NC,EM6,0,0.0000,0,0.0000,5,0.0030,5,0.0030
000,200,Currituck County,NC,EM1,3,0.0003,3,0.0003,158,0.0165,158,0.0165
000,200,Currituck County,NC,EM2,3,0.0013,3,0.0013,45,0.0196,45,0.0196
000,200,Currituck County,NC,EM3,0,0.0000,0,0.0000,7,0.0050,7,0.0050
000,200,Currituck County,NC,EM4,0,0.0000,0,0.0000,95,0.0229,95,0.0229
000,200,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,200,Currituck County,NC,EM6,0,0.0000,0,0.0000,11,0.0066,11,0.0066
000,300,Currituck County,NC,EM1,3,0.0003,3,0.0003,1057,0.1105,1074,0.1123
000,300,Currituck County,NC,EM2,3,0.0013,3,0.0013,156,0.0680,162,0.0706
000,300,Currituck County,NC,EM3,0,0.0000,0,0.0000,51,0.0366,51,0.0366
000,300,Currituck County,NC,EM4,0,0.0000,0,0.0000,572,0.1380,575,0.1388
000,300,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,300,Currituck County,NC,EM6,0,0.0000,0,0.0000,278,0.1663,286,0.1711
100,000,Currituck County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Currituck County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Currituck County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Currituck County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Currituck County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Currituck County,NC,EM1,4,0.0004,4,0.0004,1,0.0001,1,0.0001
100,025,Currituck County,NC,EM2,3,0.0013,3,0.0013,0,0.0000,0,0.0000
100,025,Currituck County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Currituck County,NC,EM4,1,0.0002,1,0.0002,1,0.0002,1,0.0002
100,025,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Currituck County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Currituck County,NC,EM1,4,0.0004,4,0.0004,12,0.0013,12,0.0013
100,050,Currituck County,NC,EM2,3,0.0013,3,0.0013,3,0.0013,3,0.0013
100,050,Currituck County,NC,EM3,0,0.0000,0,0.0000,3,0.0022,3,0.0022
100,050,Currituck County,NC,EM4,1,0.0002,1,0.0002,1,0.0002,1,0.0002
100,050,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Currituck County,NC,EM6,0,0.0000,0,0.0000,5,0.0030,5,0.0030
100,100,Currituck County,NC,EM1,4,0.0004,4,0.0004,131,0.0137,131,0.0137
100,100,Currituck County,NC,EM2,3,0.0013,3,0.0013,43,0.0187,43,0.0187
100,100,Currituck County,NC,EM3,0,0.0000,0,0.0000,3,0.0022,3,0.0022
100,100,Currituck County,NC,EM4,1,0.0002,1,0.0002,80,0.0193,80,0.0193
100,100,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,100,Currituck County,NC,EM6,0,0.0000,0,0.0000,5,0.0030,5,0.0030
100,150,Currituck County,NC,EM1,4,0.0004,4,0.0004,138,0.0144,138,0.0144
100,150,Currituck County,NC,EM2,3,0.0013,3,0.0013,45,0.0196,45,0.0196
100,150,Currituck County,NC,EM3,0,0.0000,0,0.0000,3,0.0022,3,0.0022
100,150,Currituck County,NC,EM4,1,0.0002,1,0.0002,85,0.0205,85,0.0205
100,150,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,150,Currituck County,NC,EM6,0,0.0000,0,0.0000,5,0.0030,5,0.0030
100,200,Currituck County,NC,EM1,4,0.0004,4,0.0004,158,0.0165,158,0.0165
